# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
    1428.324     5606.200   322932.730   354351.078
    1429.326     5582.900   322933.059   354351.078
    1430.329     5605.700   322933.562   354351.078
    1431.332     5326.600   322933.762   354351.078
    1432.334     2358.100   324172.660   355598.023
    1433.335       19.000   324172.660   355598.023
    1434.337       18.000   324172.660   355598.023
    1435.339        3.000   324172.660   355598.023
    1436.340       41.900   322861.168   355703.438
    1437.342       45.900   323433.770   355703.438
    1438.343       45.900   323995.801   355703.438
    1439.345     1011.300   323837.164   355262.566
    1440.347       19.000   323837.164   355262.566
    1441.348        7.000   323837.164   355262.566
    1442.350       48.900   322494.992   354601.383
    1443.351       45.900   323052.641   354601.383
    1444.353     4210.900   322371.625   353795.309
    1445.354     3757.700   323618.773   355042.254
    1446.356       19.000   323618.773   355042.254
    1447.357       19.000   323618.773   355042.254
    1448.359        4.000   323618.773   355042.254
    1449.361       36.900   322831.414   355703.438
    1450.362       43.900   323390.094   355703.438
    1451.364       43.900   323949.289   355703.438
    1452.365      966.100   323494.430   355262.566
    1453.368      217.600   323838.094   355262.566
    1454.369        7.000   323838.094   355262.566
    1455.371       51.900   322417.031   354601.383
    1456.372       46.900   322975.711   354601.383
    1457.374     3423.800   322372.070   353795.309
    1458.376     5611.000   322372.070   353795.309
    1459.378     5590.100   322372.070   353795.309
    1460.380     3651.200   322372.750   353795.309
    1461.382     5585.600   322372.750   353795.309
    1462.385     5605.900   322372.750   353795.309
    1463.388     5607.000   322373.855   353795.309
    1464.390     5586.700   322374.051   353795.309
    1465.393     4501.600   322376.324   353795.309
    1466.394      978.500   323621.371   355046.008
    1467.396       23.000   323621.371   355046.008
    1468.397       31.000   322766.207   355712.820
    1469.399       75.900   323808.285   355712.820
    1470.400     1023.400   323846.664   355270.574
    1471.402       23.000   323846.664   355270.574
    1472.403       46.900   322542.133   354607.328
    1473.405     1868.000   322375.062   353798.875
    1474.406     5562.800   322379.602   353798.875
    1475.408      540.100   323625.547   355049.574
    1476.410       20.000   323625.547   355049.574
    1477.412       34.900   322826.844   355712.820
    1478.413       75.900   323903.984   355712.820
    1479.414     1174.200   323846.785   355270.574
    1480.416       20.000   323846.785   355270.574
    1481.418       57.900   322683.793   354607.328
    1482.419     2856.000   322376.320   353798.875
    1483.420     5617.100   322376.320   353798.875
    1484.422     5589.900   322376.320   353798.875
    1485.424     3463.700   322376.668   353798.875
    1486.426     5587.000   322377.871   353798.875
    1487.429     5607.300   322377.871   353798.875
    1488.431     5608.300   322377.871   353798.875
    1489.433     5586.000   322377.871   353798.875
    1490.436     5132.600   322377.871   353798.875
    1491.438     1899.800   323625.273   355049.574
    1492.439       31.900   323625.273   355049.574
    1493.441        5.000   322423.609   355712.820
    1494.442       76.900   323486.828   355712.820
    1495.444      700.800   323038.184   354462.121
    1496.446      379.400   323845.906   355270.574
    1497.447       30.000   322307.281   354607.328
    1498.449       58.900   323078.914   354607.328
    1499.451     4387.500   322375.418   353798.875
    1500.452     3463.400   323624.461   355049.574
    1501.454       18.000   323624.461   355049.574
    1502.455       19.000   323624.461   355049.574
    1503.457        2.000   323624.461   355049.574
    1504.458       42.900   322901.812   355712.820
    1505.460       48.900   323464.102   355712.820
    1506.461       57.900   324022.008   355712.820
    1507.463     1174.200   323845.875   355270.574
    1508.464       17.000   323845.875   355270.574
    1509.466        6.000   323845.875   355270.574
    1510.467       55.900   322476.117   354607.328
    1511.469       58.900   323035.828   354607.328
    1512.470     3963.900   322375.137   353798.875
    1513.472     5611.400   322375.137   353798.875
    1514.474     5589.700   322375.137   353798.875
    1515.476     5612.700   322375.598   353798.875
    1516.478     5589.400   322375.824   353798.875
    1517.479     4609.300   322375.824   353798.875
    1518.481     2128.700   322375.824   353798.875
    1519.482     5254.100   322376.859   353798.875
    1520.485     5606.400   322377.059   353798.875
    1521.488     5608.400   322377.453   353798.875
    1522.491     5583.900   322377.832   353798.875
    1523.493     5608.000   322377.832   353798.875
    1524.496     5607.700   322378.203   353798.875
    1525.499     5583.400   322378.570   353798.875
    1526.501     5607.800   322378.754   353798.875
    1527.504     5606.900   322378.754   353798.875
    1528.507     5584.900   322379.273   353798.875
    1529.509     5607.800   322379.273   353798.875
    1530.512     5606.200   322379.273   353798.875
    1531.514     5586.700   322379.273   353798.875
    1532.517     5610.000   322379.273   353798.875
    1533.519     5605.200   322379.273   353798.875
    1534.522     5585.400   322379.273   353798.875
    1535.525     5607.200   322379.273   353798.875
    1536.527     5606.500   322379.434   353798.875
    1537.530     5587.000   322379.918   353798.875
    1538.532     5608.000   322379.918   353798.875
    1539.535     5585.300   322379.918   353798.875
    1540.538     5606.800   322381.371   353798.875
    1541.540     5609.600   322381.504   353798.875
    1542.542     5587.300   322381.527   353798.875
    1543.544     5612.200   322381.527   353798.875
    1544.546     5586.600   322381.527   353798.875
    1545.549     5608.800   322381.527   353798.875
    1546.551     5606.600   322381.527   353798.875
    1547.554     5586.600   322381.527   353798.875
    1548.556     5608.700   322381.527   353798.875
    1549.558     5584.600   322381.527   353798.875
    1550.561     5606.900   322381.527   353798.875
    1551.564     5605.700   322381.527   353798.875
    1552.567     5588.500   322381.527   353798.875
    1553.569     5605.700   322381.527   353798.875
    1554.572     5608.100   322381.527   353798.875
    1555.574     4038.600   322381.527   353798.875
    1556.576     2794.700   322381.527   353798.875
    1557.577     2806.500   322381.527   353798.875
    1558.579     3429.600   322381.527   353798.875
    1559.580     2495.800   322772.527   355049.574
    1560.582      394.300   323625.113   355049.574
    1561.584       10.000   323625.113   355049.574
    1562.586       64.900   323251.027   355712.820
    1563.587      216.600   324288.465   355712.820
    1564.589     1068.900   324288.027   355712.820
    1565.591       27.000   324288.027   355712.820
    1566.592       37.900   322846.855   355712.820
    1567.594       74.900   323906.207   355712.820
    1568.595     1204.900   324288.707   355712.820
    1569.597       30.900   324288.707   355712.820
    1570.599        6.000   324288.707   355712.820
    1571.600       65.900   323317.270   355712.820
    1572.602      249.500   324288.707   355712.820
    1573.604     1057.000   324288.355   355712.820
    1574.606       26.000   324288.355   355712.820
    1575.607       24.000   322626.754   355712.820
    1576.609       76.900   323695.902   355712.820
    1577.610      784.800   323037.875   354462.121
    1578.612      516.100   324288.262   355712.820
    1579.613       12.000   324288.262   355712.820
    1580.615       42.900   323002.293   355712.820
    1581.616       68.900   324068.863   355712.820
    1582.618     1237.100   324288.168   355712.820
    1583.619       31.000   324288.168   355712.820
    1584.620        1.000   324288.168   355712.820
    1585.622       68.900   323395.621   355712.820
    1586.623      770.900   323417.082   355712.820
    1587.625      228.600   321729.027   353478.086
    1588.626      492.200   321672.113   353096.613
    1589.628       99.900   321672.113   353096.613
    1590.629     4898.200   321677.215   353096.613
    1591.632     5607.900   321679.215   353096.613
    1592.634     5586.800   321679.246   353096.613
    1593.637     5608.300   321679.246   353096.613
    1594.639     5607.300   321679.246   353096.613
    1595.642     5585.600   321679.246   353096.613
    1596.644     4875.300   321679.246   353096.613
    1597.646     1242.900   321929.637   353606.090
    1598.648      131.800   316643.855   347776.105
    1599.649       99.900   279564.227   311806.312
    1600.650       99.900   246884.617   279126.703
    1601.652       99.900   207572.250   243910.234
    1602.653       99.900   170472.398   206843.711
    1603.655       99.900   141357.527   164693.715
    1604.656       99.900   110555.441   135634.238
    1605.658       99.800    70855.598    95992.434
    1606.659       99.800    32998.535    57743.402
